bgg_id,primary_name,all_names,year,description,min_players,max_players,playing_time,min_play_time,max_play_time,min_age,categories,mechanics,families,designers,artists,publishers,bgg_rank,average_rating,bayes_average,users_rated,weight,owned
316554,Dune: Imperium,Dune: Imperium; Dina: Imperijum; Diuna: Imperium; Duna: Imperium; Duna: Impérium; Dűne: Impérium; Дюна: Империя; Дюна: Імперіум; デューン 砂の惑星：インペリウム; 沙丘：帝国; 듄: 임페리움,2020,"Dune: Imperium is a game that uses deck building to add a hidden information angle to traditional worker placement. It finds inspiration in elements and characters from the Dune legacy, both the new film from Legendary Pictures and the seminal literary series from Frank Herbert, Brian Herbert, and Kevin J. Anderson.&#10;&#10;As a leader of one of the Great Houses of the Landsraad, raise your banner and marshal your forces and spies. War is coming, and at the center of the conflict is Arrakis &nd...",1,4,120,60,120,14,Movies / TV / Radio theme; Novel-based; Political; Science Fiction,"Card Play Conflict Resolution; Deck, Bag, and Pool Building; Delayed Purchase; Force Commitment; Increase Value of Unchosen Resources; Multi-Use Cards; Open Drafting; Ownership; Race; Solo / Solitaire Game; Tags; Take That; Turn Order: Progressive; Variable Player Powers; Worker Placement",Books: Dune; Components:  Meeples; Components: Multi-Use Cards; Digital Implementations: Dire Wolf Game Room; Digital Implementations: Google Play; Digital Implementations: Steam; Game: Dune: Imperium; Misc: LongPack Games; Misc: Watch It Played How To Videos; Players: Games with Solitaire Rules,Paul Dennen,Clay Brooks; Brett Nienburg; Raul Ramos; Nate Storm,Dire Wolf; Arclight Games; Broadway Toys LTD; Galápagos Jogos; Geekach LLC; Lavka Games; Lucky Duck Games; MIPL; Reflexshop; REXhry; sternenschimmermeer; Tabletop KZ; YingDi (旅法师营地),6,8.41882,8.22576,53418,3.0674,71923
317439,Story Chest,Story Chest,2018,"Open the Story Chest and release the magic! Draw two cards and start a new story, while the others guess which card you are going to choose. Each card can take the story into a thousand different directions, from a witch's cauldron to an enchanted forest and back, so let your imagination take flight!&#10;&#10;&mdash;description from the designer&#10;&#10;",2,7,20,20,20,7,Fantasy,Storytelling,,Urtis Šulinskas,Marija Smirnovaite,Tactic,,5.46667,0,15,1,57
318977,MicroMacro: Crime City,MicroMacro: Crime City; MicroMacro: A Cidade do Crime; MicroMacro: Glæpaborgin; MicroMacro: Grad Zločina; MicroMacro: Krimilinn; MicroMacro: Noziegumu pilsēta; MicroMacro: nusikaltimų miestas; MicroMacro: Rikospaikalla; MicroMacro: Ανεξιχνίαστες Υποθέσεις; MicroMacro. Ciutat del Crim; MikroMakro: Město zločinu; MikroMakro: Na Tropie Zbrodni; МикроМакро: Город Улик; МікроМакро: Вбивче місто; МікроМакро: Вбивче місто; เมืองอาชญากร นครย่อส่วน; ミクロマクロ：クライムシティ; 小城大案：罪恶都市; 小城大案：罪惡都市; 미크로 마크로: 크라임 시티,2020,"Crimes have taken place all over the city, and you want to figure out exactly what's happened, so you'll need to look closely at the giant city map (75 x 110 cm / 29.5 x 43 inches) to find all the hidden information and trace the trails of those who had it in for their foes.&#10;&#10;MicroMacro: Crime City includes 16 cases for you to solve. Each case includes a number of cards that ask you to find something on the map or uncover where someone has gone or otherwise reveal information relevant to...",1,4,45,15,45,12,Deduction; Murder / Mystery,Cooperative Game; Deduction; Scenario / Mission / Campaign Game; Solo / Solitaire Game,Components: Map (City Scale); Game: MicroMacro; Mechanism: Campaign Games; Misc: Limited Replayability; Theme: City; Theme: Mystery / Crime,Johannes Sich,Daniel Goll; Tobias Jochinke; Johannes Sich,Edition Spielwiese; Artipia Games; Blackrock Games; Brädspel.se; Brain Games; Galápagos Jogos; Hobby Japan; Jolly Thinkers; Lautapelit.fi; Lifestyle Boardgames Ltd; Lucky Duck Games; Mandoo Games; Meanbook Games; MINDOK; MS Edizioni; Nova Era (Нова Ера); Oxygame; Pegasus Spiele; Ravnica; Rawstone; Reflexshop; SD Games; Siam Board Games; Spilaborg hf.; Vennerød Forlag AS; White Goblin Games,273,7.46722,7.22395,18179,1.1024,35647
319709,Land of Clans,Land of Clans,2020,"Land of Clans is a confrontational pattern building and hand management game, set in the medieval Scottish highlands. All players try to build castles on land they claim, and the game ends when someone has built four of them. Castles of different sizes score differently, and the winner is the player with the highest total score. Often the winner is the player with four castles, but not always.&#10;&#10;The game is played with cards, where each card shows a land symbol matching a space on the boa...",2,4,45,30,45,8,Medieval,Area Majority / Influence; Hand Management; Pattern Building; Square Grid,Country: Scotland,Richard Heayes; Petter Ilander,Rami Laaksonen (II); Raphael Sultanov,Tactic; Belleville (Бельвіль),22392,6.07073,5.5064,41,1.6667,73
320,Scrabble,Scrabble; Alfa-Pet; Alfapet; Alfapet Original; Board-script; BoardScript; Buchstaben Yolo; Cris Cros; Crossword; Crucigrama; Deluxe Edition Scrabble Brand Crossword Game; Deluxe Turntable Scrabble; Deluxe Wood Edition Scrabble; Dilema; Dilema; Funworder; Game Folio Edition Scrabble; Das grosse Scrabble; Inflatable Scrabble; Intelect; Intelect Luxe; Krafla; Kriblekryds; Kris Kros; KrisKros Klasik; Krossgátuspilið; Labo 1; Large Print Scrabble; Literati; Magnet Scrabble; No.71 Deluxe Scrabble Crossword Game; Optimots; Palavras Cruzadas; Pensante; Pocket Scrabble; Reis Scrabble; Reise-Scrabble; Riti-Rati; Scrabble Brand Crossword Game; Scrabble Brand Crossword Game Deluxe Edition; Scrabble Brand Crossword Game Edición en Español; Scrabble Classique; Scrabble Crossword Game; Scrabble Crossword Game: Deluxe Travel Edition; Scrabble Crossword Game: German Edition; Scrabble Crossword Game: Russian Edition; Scrabble De Luxe; Scrabble De Luxe mit elektronischem Timer; Scrabble de Voyage; Scrabble Deluxe Edition; Scrabble Deluxe Giant Edition; Scrabble Deluxe Travel Edition; Scrabble Foreign Language: Hebrew; Scrabble Géant; Scrabble im Geschenkschuber; Scrabble Kompakt; Scrabble Large Type Edition; Scrabble mit Drehkreuz; Scrabble Onyx Edition; Scrabble Original; Scrabble Platinum Edition; Scrabble to Go; Scrabble XL; Scrabble yn Gymraeg; Scrabble: Club-Sonderausgabe; Scrabble: Dialekt-Edition Bairisch; Scrabble: Dialekt-Edition Berlinerisch; Scrabble: Dialekt-Edition Kölsch; Scrabble: Edición Española; Scrabble: Electronic Scoring; Scrabble: Elite Access; Scrabble: Game Folio Edition; Scrabble: Große Buchstaben; Scrabble: Jubiläumsausgabe; Scrabble: L'originale in Italiano; Scrabble: Millennium; Scrabble: Nostalgia Edition; Scrabble: Originál; Scrabble: Originál; Scrabble: Originalet; Scrabble: Prestige; Scrabble: The Glass Edition; Scrabble: Vintage Edition; Signature Edition Scrabble Crossword Game; Skip-A-Cross; Tasku Scrabble; Tile Lock Scrabble; Travel Scrabble; Travel Scrabble De Luxe; Word for Word Crossword Game; World's Smallest Scrabble; Скрабл; Скрабл Дорожный; Скрабъл Оригинал; שבץ-נא; 스크래블 오리지널,1948,"In this classic word game, players use their seven drawn letter-tiles to form words on the gameboard. Each word laid out earns points based on the commonality of the letters used, with certain board spaces giving bonuses.  But a word can only be played if it uses at least one already-played tile or adds to an already-played word.  This leads to slightly tactical play, as potential words are rejected because they would give an opponent too much access to the better bonus spaces.&#10;&#10;Skip-a-c...",2,4,90,90,90,10,Word Game,End Game Bonuses; Hand Management; Spelling; Square Grid; Tile Placement,Category: Crossword Games; Components: 15 x 15 Grids; Components: Inflatable; Components: Turntable Gameboards; Digital Implementations: igGameCenter; Game: Scrabble; Misc: Dice Tower Hall of Fame; Misc: LongPack Games; Promotional: Board Games; Series: Nostalgia (Hasbro); Series: World's Smallest (Super Impulse); Versions & Editions: Travel Versions of Non-Travel Games,Alfred Mosher Butts,C. Leslie Crandall,"(Unknown); Alga; Barnes & Noble; Borras Plana S.A.; Brio AB; Cadaco; Cappelen Damm AS; Casa Estanciero S.R.L.; CEFA (Celulosa Fabril S. A.); Chieftain Products; Clementoni; Dino Toys s. r. o.; Drechsler; Estrela; Falomir Juegos; Fundex; Habourdin International; Hasbro; Hearth & Hand with Magnolia; Holdson; Joker; Juegos Crone; Jumbo; KADABRA; Korea Boardgames; Kuvataide; Labo-Mix; Mattel, Inc.; Max Ploys; Milton Bradley; Murfett; N.W. Damm & Søn (Damm); NeoTroy Games; The Op Games; Otto Maier Verlag; Parker Brothers; Paul Lamond Games Ltd; Piatnik; Playmix; Production & Marketing Company; Refax Oy; ren ehf.; Schowanek; Selchow & Righter; Sio; Spear's Games; Spectrum Games Corporation; Spil hf.; Super Impulse; SYU Creation; Tinderbox Entertainment, LLC; Tinderbox Games; ToyCo; T. R. Urban & Co.; Winning Moves Games (USA); Winning Solutions (WS Game Company); Xalingo Brinquedos; YOHAN; Zontik Games",2347,6.2711,6.14782,34114,2.0597,67883
320515,Arctic Race,Arctic Race,2020,"Arctic Race is a family game of tactical racing in polar surroundings. In the game all players sponsor two dog sled teams, and the player whose both teams have reached the North Pole first, wins.&#10;&#10;Each player is dealt a card showing the two teams that the player sponsors. The players keep their cards hidden, so the players' teams are unknown. Several players can share a single team, but only one player can have a specific combination of two teams. The board is built differently for every...",2,4,40,40,40,8,Adventure; Animals,Hexagon Grid; Hidden Roles; Modular Board; Race; Roll / Spin and Move; Take That,,Markku Heljakka; Petter Ilander; Jussi Wallenius,Rami Laaksonen (II),Tactic,,6.05263,0,19,0,51
320819,Dinner in Paris,Dinner in Paris; Cena en París; Cină la Paris,2020,"The restaurant industry in Paris is buzzing after the inauguration of a new pedestrian square in a very popular district for Parisians and tourists from all around the globe. It is a golden opportunity for you, restaurant owners, to open one of the addresses that will contribute to the culinary diversity and the reputation of the French capital. However, there isn&rsquo;t space for everyone and your opponents could throw a wrench in your gears!&#10;&#10;&mdash;description from the publisher&#10;...",2,4,60,40,60,10,Economic; Territory Building,Area Majority / Influence; Chaining; Contracts; End Game Bonuses; Hand Management; Income; Race; Set Collection; Tile Placement,"Admin: Better Description Needed!; Cities: Paris (France); Components: Miniatures; Digital Implementations: Board Game Arena; Theme: Food / Cooking; Theme: Pub, Bars, Bistros...",The Trolls,Alain Boyer,Funnyfox; Arclight Games; Happy Color; Maldito Games,3748,6.74769,5.89592,1091,2.1667,1948
324662,Yatzoo,Yatzoo,2016,"A Yahtzee variant for children from ages 5 up. Numbers in the dice have been replaced with animals, and you try to roll as many same animals as possible. There are no straights and no bonuses for the upper part of the scoring sheet, so the rules have been simplified quite a bit.&#10;&#10;",1,99,20,10,20,5,Animals; Children's Game; Dice,Dice Rolling; Re-rolling and Locking; Solo / Solitaire Game,,,,Lautapelit.fi,,5.30235,0,17,1,22
324680,I Am… Alias,"I Am… Alias; Párty Alias: Hádaj kto si; Párty Alias: Hádej, kdo jsi; Partý leikurinn Segðu; Sinä olet... Alias",2017,"Party game, where the players put on a headband and pick a card from a deck. Everyone attaches their card on the the headband and one person at a time tries to explain the word to another player (who cannot see their card). Right guess grants points and the player gets to move their pawn forward.&#10;&#10;&mdash;user summary&#10;&#10;Slap on a headband and get ready to explain! Tell the other players who they are, but don&rsquo;t say the word on the card!&#10;This time you can never be sure who ...",3,6,20,20,20,12,Party Game,,Game: Alias; Mechanism: Deduction – Blind Man's Bluff,,,Albi; Tactic,,5.45455,0,11,0,36
325382,Family Inc.,Family Inc.; HIT!,2021,"Once a year, all family members of the notorious Azzardo family meet in the warehouse of the &quot;Tutti Frutti&quot; seafood restaurant to divide up the stolen goods according to an old family tradition. Everyone can try their luck, but only one will leave the meeting with a full suitcase. Who will prove to be the most skillful player in the hot-blooded game of gamblers, skillfully challenging luck and risk?&#10;&#10;At the start of each round in Family Inc., if you have face-up chips in front ...",2,7,10,10,10,8,Mafia,Push Your Luck,,Reiner Knizia,Markus Erdt; Elena Shluikova,Piatnik; GaGa Games; Lautapelit.fi,6551,6.76206,5.67477,361,1.1429,524
326048,The Lion Guard: 3D Snakes & Ladders,The Lion Guard: 3D Snakes & Ladders; Herra Hakkaraisen seitsemän ihmettä,2017,"Reach the top of The Pride rock by rolling the die! Climb up the cliff and be careful not slipping down the ledge.&#10;&#10;Classic Snakes and Ladders in 3D.&#10;Featuring characters from Disney's The Lion Guard&#10;&#10;&mdash;description from the publisher (translated)&#10;&#10;The Pride Lands are abuzz with excitement, because the race to The Pride Rock is about to begin!&#10;Move Kion and his friends all the way to the top and look out for the boulders that can help you climb up a a level or...",2,4,30,20,30,4,Animals; Children's Game; Dice; Movies / TV / Radio theme,Dice Rolling; Roll / Spin and Move,Animals: Lions; Brands: Disney,,Mauri Kunnas,Tactic,,2.75,0,4,0,1
328217,Pipsa Possu: Kuralätäkkö,Pipsa Possu: Kuralätäkkö,2019,It's time for a mudbath! Drop Peppa into the puddle and try to splash mud on characters around the puddle. You will get a prize token for every succesful splash. First to splash mud on every character is the winner of the game!&#10;&#10;Includes a challenging game for more experienced gamers.&#10;&#10;,2,4,20,20,20,3,Action / Dexterity; Children's Game,,,Forrest-Pruzan Creative,,Tactic,,5.33333,0,3,0,1
328479,Living Forest,Living Forest; Ébredő erdő; Pradawny las; Strážcové lesa; ΤΟ ΠΝΕΥΜΑ ΤΟΥ ΔΑΣΟΥΣ; Живий Ліс; Живой лес; พฤกษาผู้พิทักษ์; リビング・フォレスト; 森生不息; 灵栖之森; 리빙 포레스트,2021,"In Living Forest, you play as a nature spirit who will try to save the forest and its sacred tree from the flames of Onibi. But you are not alone in your mission as the animal guardians have come together to lend a hand around the Circle of Spirits where you progress. Each turn, they bring you valuable elements, so try to combine your team of animal guardians as best as possible to carry out your actions, but be careful: some of them are solitary and do not like to be mixed with others...&#10;&#...",1,4,40,40,40,10,Animals; Card Game; Environmental; Fantasy; Mythology; Territory Building,"Deck, Bag, and Pool Building; Push Your Luck; Race; Simultaneous Action Selection; Tile Placement",Digital Implementations: Board Game Arena; Digital Implementations: Game Park; Misc: Watch It Played How To Videos; Theme: Firefighting; Theme: Nature; Theme: Trees and Forests,Aske Christiansen,Apolline Etienne,Ludonaute; Board Game Rookie; Brain Games; CMON Global Limited; Games7Days; GateOnGames; Gém Klub Kft.; Kaissa Chess & Games; Lautapelit.fi; Lavka Games; Maldito Games; MeepleBR; MINDOK; Pegasus Spiele; Popcorn Games; Rebel Sp. z o.o.; Tower Tactic Games; 株式会社ケンビル (KenBill),737,7.24253,6.79472,7410,2.2146,12326
